Rekapitulasi Penjualan Harian
5Bawang Putih;;Bawang Putih;5;Gram;20,0;25,0;10,0;25,0;10,0;35,0;25,0;25,0;40,0;40,0;40,0;30,0;5,0;20,0;20,0;30,0;10,0;15,0;15,0;15,0;10,0;10,0;15,0;15,0;30,0;20,0;15,0;5,0;15,0;40,0;10,0;640;;;;;;;;;;
5Cabai Rawit Merah;;Cabai Rawit Merah;5;Gram;20,0;25,0;10,0;25,0;10,0;35,0;25,0;25,0;40,0;40,0;40,0;30,0;5,0;20,0;20,0;30,0;10,0;15,0;15,0;15,0;10,0;10,0;15,0;15,0;30,0;20,0;15,0;5,0;15,0;40,0;10,0;640;;;;;;;;;;
5Kecap Asin;;Kecap Asin;15;Ml;60,0;75,0;30,0;75,0;30,0;105,0;75,0;75,0;120,0;120,0;120,0;90,0;15,0;60,0;60,0;90,0;30,0;45,0;45,0;45,0;30,0;30,0;45,0;45,0;90,0;60,0;45,0;15,0;45,0;120,0;30,0;1.920;;;;;;;;;;
5Tepung Roti;;Tepung Roti;30;Gram;120,0;150,0;60,0;150,0;60,0;210,0;150,0;150,0;240,0;240,0;240,0;180,0;30,0;120,0;120,0;180,0;60,0;90,0;90,0;90,0;60,0;60,0;90,0;90,0;180,0;120,0;90,0;30,0;90,0;240,0;60,0;3.840;;;;;;;;;;
5Vetsin;;Vetsin;1,25;Gram;5,0;6,3;2,5;6,3;2,5;8,8;6,3;6,3;10,0;10,0;10,0;7,5;1,3;5,0;5,0;7,5;2,5;3,8;3,8;3,8;2,5;2,5;3,8;3,8;7,5;5,0;3,8;1,3;3,8;10,0;2,5;160;;;;;;;;;;
5Chicken Powder;;Chicken Powder;1,25;Gram;5,0;6,3;2,5;6,3;2,5;8,8;6,3;6,3;10,0;10,0;10,0;7,5;1,3;5,0;5,0;7,5;2,5;3,8;3,8;3,8;2,5;2,5;3,8;3,8;7,5;5,0;3,8;1,3;3,8;10,0;2,5;160;;;;;;;;;;
5Bihun Crispy - 10 gr;;Bihun Crispy - 10 gr;10;Gram;40,0;50,0;20,0;50,0;20,0;70,0;50,0;50,0;80,0;80,0;80,0;60,0;10,0;40,0;40,0;60,0;20,0;30,0;30,0;30,0;20,0;20,0;30,0;30,0;60,0;40,0;30,0;10,0;30,0;80,0;20,0;1.280;;;;;;;;;;
;;Lava Toast;Qty Terjual;;3;6;4; - ;3;1;4;2;4;3;4;2;;1; - ;1;1;1;5;2; - ;4; - ;2;8; - ;1;1; - ;1;3;67;47;;;;;;;;;
5Macchiato;;Macchiato;30;Pax;90,0;180,0;120,0; - ;90,0;30,0;120,0;60,0;120,0;90,0;120,0;60,0; - ;30,0; - ;30,0;30,0;30,0;150,0;60,0; - ;120,0; - ;60,0;240,0; - ;30,0;30,0; - ;30,0;90,0;2.010;;;;;;;;;;
5Roti Tawar Tebal;;Roti Tawar Tebal;2;Pcs;6,0;12,0;8,0; - ;6,0;2,0;8,0;4,0;8,0;6,0;8,0;4,0; - ;2,0; - ;2,0;2,0;2,0;10,0;4,0; - ;8,0; - ;4,0;16,0; - ;2,0;2,0; - ;2,0;6,0;134;;;;;;;;;;
5Selai Coklat;;Selai Coklat;20;Gram;60,0;120,0;80,0; - ;60,0;20,0;80,0;40,0;80,0;60,0;80,0;40,0; - ;20,0; - ;20,0;20,0;20,0;100,0;40,0; - ;80,0; - ;40,0;160,0; - ;20,0;20,0; - ;20,0;60,0;1.340;;;;;;;;;;
5Fresh Milk;;Fresh Milk;15;Ml;45,0;90,0;60,0; - ;45,0;15,0;60,0;30,0;60,0;45,0;60,0;30,0; - ;15,0; - ;15,0;15,0;15,0;75,0;30,0; - ;60,0; - ;30,0;120,0; - ;15,0;15,0; - ;15,0;45,0;1.005;;;;;;;;;;
5Telur Ayam;;Telur Ayam;1;Pcs;3,0;6,0;4,0; - ;3,0;1,0;4,0;2,0;4,0;3,0;4,0;2,0; - ;1,0; - ;1,0;1,0;1,0;5,0;2,0; - ;4,0; - ;2,0;8,0; - ;1,0;1,0; - ;1,0;3,0;67;;;;;;;;;;
5Coklat Bubuk;;Coklat Bubuk;10;Gram;30,0;60,0;40,0; - ;30,0;10,0;40,0;20,0;40,0;30,0;40,0;20,0; - ;10,0; - ;10,0;10,0;10,0;50,0;20,0; - ;40,0; - ;20,0;80,0; - ;10,0;10,0; - ;10,0;30,0;670;;;;;;;;;;
;;Kentang Rumahan;Qty Terjual;;2;2;3;5;1;2;3;2;5;4;2;1;2;1;2;2;2;2;5;1;2;3;1;4;4;2;2;3;1;2;3;76;51;;;;;;;;;
5Kentang Rumahan - 150 gr;;Kentang Rumahan - 150 gr;1;Porsi;2,0;2,0;3,0;5,0;1,0;2,0;3,0;2,0;5,0;4,0;2,0;1,0;2,0;1,0;2,0;2,0;2,0;2,0;5,0;1,0;2,0;3,0;1,0;4,0;4,0;2,0;2,0;3,0;1,0;2,0;3,0;76;;;;;;;;;;
5Cajun Powder;;Cajun Powder;2,5;Gram;5,0;5,0;7,5;12,5;2,5;5,0;7,5;5,0;12,5;10,0;5,0;2,5;5,0;2,5;5,0;5,0;5,0;5,0;12,5;2,5;5,0;7,5;2,5;10,0;10,0;5,0;5,0;7,5;2,5;5,0;7,5;190;;;;;;;;;;
5Chicken Powder;;Chicken Powder;2,5;Gram;5,0;5,0;7,5;12,5;2,5;5,0;7,5;5,0;12,5;10,0;5,0;2,5;5,0;2,5;5,0;5,0;5,0;5,0;12,5;2,5;5,0;7,5;2,5;10,0;10,0;5,0;5,0;7,5;2,5;5,0;7,5;190;;;;;;;;;;
5Oregano;;Oregano;1;Gram;2,0;2,0;3,0;5,0;1,0;2,0;3,0;2,0;5,0;4,0;2,0;1,0;2,0;1,0;2,0;2,0;2,0;2,0;5,0;1,0;2,0;3,0;1,0;4,0;4,0;2,0;2,0;3,0;1,0;2,0;3,0;76;;;;;;;;;;
5Parsley;;Parsley;0,5;Gram;1,0;1,0;1,5;2,5;0,5;1,0;1,5;1,0;2,5;2,0;1,0;0,5;1,0;0,5;1,0;1,0;1,0;1,0;2,5;0,5;1,0;1,5;0,5;2,0;2,0;1,0;1,0;1,5;0,5;1,0;1,5;38;;;;;;;;;;
5Bihun Crispy - 10 gr;;Bihun Crispy - 10 gr;10;Gram;20,0;20,0;30,0;50,0;10,0;20,0;30,0;20,0;50,0;40,0;20,0;10,0;20,0;10,0;20,0;20,0;20,0;20,0;50,0;10,0;20,0;30,0;10,0;40,0;40,0;20,0;20,0;30,0;10,0;20,0;30,0;760;;;;;;;;;;
;;Kentang Sosis;Qty Terjual;;1;6;5;1;2;2;1;1;6;4;2;2; - ;2;3;3;3;4;1;1;2;5;2;2;2;10;4;5; - ;5;1;88;52;;;;;;;;;
5Kentang Rumahan - 150 gr;;Kentang Rumahan - 150 gr;1;Porsi;1,0;6,0;5,0;1,0;2,0;2,0;1,0;1,0;6,0;4,0;2,0;2,0; - ;2,0;3,0;3,0;3,0;4,0;1,0;1,0;2,0;5,0;2,0;2,0;2,0;10,0;4,0;5,0; - ;5,0;1,0;88;;;;;;;;;;
5Sosis Sapi;;Sosis Sapi;3;Pcs;3,0;18,0;15,0;3,0;6,0;6,0;3,0;3,0;18,0;12,0;6,0;6,0; - ;6,0;9,0;9,0;9,0;12,0;3,0;3,0;6,0;15,0;6,0;6,0;6,0;30,0;12,0;15,0; - ;15,0;3,0;264;;;;;;;;;;
5Cajun Powder;;Cajun Powder;2,5;Gram;2,5;15,0;12,5;2,5;5,0;5,0;2,5;2,5;15,0;10,0;5,0;5,0; - ;5,0;7,5;7,5;7,5;10,0;2,5;2,5;5,0;12,5;5,0;5,0;5,0;25,0;10,0;12,5; - ;12,5;2,5;220;;;;;;;;;;
5Chicken Powder;;Chicken Powder;2,5;Gram;2,5;15,0;12,5;2,5;5,0;5,0;2,5;2,5;15,0;10,0;5,0;5,0; - ;5,0;7,5;7,5;7,5;10,0;2,5;2,5;5,0;12,5;5,0;5,0;5,0;25,0;10,0;12,5; - ;12,5;2,5;220;;;;;;;;;;
5Oregano;;Oregano;1;Gram;1,0;6,0;5,0;1,0;2,0;2,0;1,0;1,0;6,0;4,0;2,0;2,0; - ;2,0;3,0;3,0;3,0;4,0;1,0;1,0;2,0;5,0;2,0;2,0;2,0;10,0;4,0;5,0; - ;5,0;1,0;88;;;;;;;;;;
5Parsley;;Parsley;0,5;Gram;0,5;3,0;2,5;0,5;1,0;1,0;0,5;0,5;3,0;2,0;1,0;1,0; - ;1,0;1,5;1,5;1,5;2,0;0,5;0,5;1,0;2,5;1,0;1,0;1,0;5,0;2,0;2,5; - ;2,5;0,5;44;;;;;;;;;;
5Bihun Crispy - 10 gr;;Bihun Crispy - 10 gr;10;Gram;10,0;60,0;50,0;10,0;20,0;20,0;10,0;10,0;60,0;40,0;20,0;20,0; - ;20,0;30,0;30,0;30,0;40,0;10,0;10,0;20,0;50,0;20,0;20,0;20,0;100,0;40,0;50,0; - ;50,0;10,0;880;;;;;;;;;;
;;Caremel Chessy Toast;Qty Terjual;; - ;1;1;1; - ;1;1;1; - ; - ;1; - ; - ;1;2;2; - ;1; - ;2;2;1; - ;2;3; - ; - ; - ; - ; - ;1;24;17;;;;;;;;;
5Roti Tawar Tebal;;Roti Tawar Tebal;2;Pcs; - ;2,0;2,0;2,0; - ;2,0;2,0;2,0; - ; - ;2,0; - ; - ;2,0;4,0;4,0; - ;2,0; - ;4,0;4,0;2,0; - ;4,0;6,0; - ; - ; - ; - ; - ;2,0;48;;;;;;;;;;
5Brown Sugar;;Brown Sugar;20;Gram; - ;20,0;20,0;20,0; - ;20,0;20,0;20,0; - ; - ;20,0; - ; - ;20,0;40,0;40,0; - ;20,0; - ;40,0;40,0;20,0; - ;40,0;60,0; - ; - ; - ; - ; - ;20,0;480;;;;;;;;;;
5Slice Cheese;;Slice Cheese;2;Pcs; - ;2,0;2,0;2,0; - ;2,0;2,0;2,0; - ; - ;2,0; - ; - ;2,0;4,0;4,0; - ;2,0; - ;4,0;4,0;2,0; - ;4,0;6,0; - ; - ; - ; - ; - ;2,0;48;;;;;;;;;;
5Margarin;;Margarin;15;Gram; - ;15,0;15,0;15,0; - ;15,0;15,0;15,0; - ; - ;15,0; - ; - ;15,0;30,0;30,0; - ;15,0; - ;30,0;30,0;15,0; - ;30,0;45,0; - ; - ; - ; - ; - ;15,0;360;;;;;;;;;;
5Ice Cream Vanilla;;Ice Cream Vanilla;50;Gram; - ;50,0;50,0;50,0; - ;50,0;50,0;50,0; - ; - ;50,0; - ; - ;50,0;100,0;100,0; - ;50,0; - ;100,0;100,0;50,0; - ;100,0;150,0; - ; - ; - ; - ; - ;50,0;1.200;;;;;;;;;;
5Cherry;;Cherry;1;Pcs; - ;1,0;1,0;1,0; - ;1,0;1,0;1,0; - ; - ;1,0; - ; - ;1,0;2,0;2,0; - ;1,0; - ;2,0;2,0;1,0; - ;2,0;3,0; - ; - ; - ; - ; - ;1,0;24;;;;;;;;;;
;;Pisang Keju;Qty Terjual;;3;9; - ;2;3;9;1; - ;10; - ;1;4;4;1;2;8;2;1;8;2; - ; - ; - ;2;3;4;3; - ;1;6;3;92;70;;;;;;;;;
5Pisang;;Pisang;2;Pcs;6,0;18,0; - ;4,0;6,0;18,0;2,0; - ;20,0; - ;2,0;8,0;8,0;2,0;4,0;16,0;4,0;2,0;16,0;4,0; - ; - ; - ;4,0;6,0;8,0;6,0; - ;2,0;12,0;6,0;184;;;;;;;;;;
5Meses Coklat;;Meses Coklat;20;Gram;60,0;180,0; - ;40,0;60,0;180,0;20,0; - ;200,0; - ;20,0;80,0;80,0;20,0;40,0;160,0;40,0;20,0;160,0;40,0; - ; - ; - ;40,0;60,0;80,0;60,0; - ;20,0;120,0;60,0;1.840;;;;;;;;;;
5Cheddar Cheese;;Cheddar Cheese;1;Pcs;3,0;9,0; - ;2,0;3,0;9,0;1,0; - ;10,0; - ;1,0;4,0;4,0;1,0;2,0;8,0;2,0;1,0;8,0;2,0; - ; - ; - ;2,0;3,0;4,0;3,0; - ;1,0;6,0;3,0;92;;;;;;;;;;
5Susu Kental Manis;;Susu Kental Manis;20;Gram;60,0;180,0; - ;40,0;60,0;180,0;20,0; - ;200,0; - ;20,0;80,0;80,0;20,0;40,0;160,0;40,0;20,0;160,0;40,0; - ; - ; - ;40,0;60,0;80,0;60,0; - ;20,0;120,0;60,0;1.840;;;;;;;;;;
5Margarin;;Margarin;15;Gram;45,0;135,0; - ;30,0;45,0;135,0;15,0; - ;150,0; - ;15,0;60,0;60,0;15,0;30,0;120,0;30,0;15,0;120,0;30,0; - ; - ; - ;30,0;45,0;60,0;45,0; - ;15,0;90,0;45,0;1.380;;;;;;;;;;
5Cherry;;Cherry;3;Pcs;9,0;27,0; - ;6,0;9,0;27,0;3,0; - ;30,0; - ;3,0;12,0;12,0;3,0;6,0;24,0;6,0;3,0;24,0;6,0; - ; - ; - ;6,0;9,0;12,0;9,0; - ;3,0;18,0;9,0;276;;;;;;;;;;
;;Chiken Popmayo;Qty Terjual;;2;5;6;2; - ;3;3; - ;4;5;3;2;1;1;1;3;2;2;3;1;3;6; - ;6;3;3;2;3;6;2;1;84;52;;;;;;;;;
5Paha Fillet Bumbu - 80 gr;;Paha Fillet Bumbu - 80 gr;1;Porsi;2,0;5,0;6,0;2,0; - ;3,0;3,0; - ;4,0;5,0;3,0;2,0;1,0;1,0;1,0;3,0;2,0;2,0;3,0;1,0;3,0;6,0; - ;6,0;3,0;3,0;2,0;3,0;6,0;2,0;1,0;84;6.720;;;;;;;;;
5Tepung Tapioka;;Tepung Tapioka;30;Gram;60,0;150,0;180,0;60,0; - ;90,0;90,0; - ;120,0;150,0;90,0;60,0;30,0;30,0;30,0;90,0;60,0;60,0;90,0;30,0;90,0;180,0; - ;180,0;90,0;90,0;60,0;90,0;180,0;60,0;30,0;2.520;;;;;;;;;;
5Saus Pop Mayo - 35 gr;;Saus Pop Mayo - 35 gr;1;Porsi;2,0;5,0;6,0;2,0; - ;3,0;3,0; - ;4,0;5,0;3,0;2,0;1,0;1,0;1,0;3,0;2,0;2,0;3,0;1,0;3,0;6,0; - ;6,0;3,0;3,0;2,0;3,0;6,0;2,0;1,0;84;;;;;;;;;;
5Bihun Crispy - 10 gr;;Bihun Crispy - 10 gr;10;Gram;20,0;50,0;60,0;20,0; - ;30,0;30,0; - ;40,0;50,0;30,0;20,0;10,0;10,0;10,0;30,0;20,0;20,0;30,0;10,0;30,0;60,0; - ;60,0;30,0;30,0;20,0;30,0;60,0;20,0;10,0;840;;;;;;;;;;
;;Butter croissant;Qty Terjual;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Croissant;;Croissant;1;Porsi; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
;;Brownie Lava;Qty Terjual;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Brownies;;Brownies;1;Porsi; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Macchiato;;Macchiato;1;Porsi; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
;;Tahu Goreng Ayam Bumbu Rujak;Qty Terjual;;2;9;1;1;2;1; - ;1;7;4;1;2; - ; - ;3;4;2;1;1;2;3;1;3;1;1;3; - ; - ;1; - ; - ;57;47;;;;;;;;;
5Tagoya;;Tagoya;1;Porsi;2,0;9,0;1,0;1,0;2,0;1,0; - ;1,0;7,0;4,0;1,0;2,0; - ; - ;3,0;4,0;2,0;1,0;1,0;2,0;3,0;1,0;3,0;1,0;1,0;3,0; - ; - ;1,0; - ; - ;57;;;;;;;;;;
;;Wingko;Qty Terjual;; - ;1; - ; - ; - ; - ;1; - ; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;1; - ; - ;2;1; - ;6;2;;;;;;;;;
5Wingko Babat;;Wingko Babat;1;Porsi; - ;1,0; - ; - ; - ; - ;1,0; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;1,0; - ; - ;2,0;1,0; - ;6;;;;;;;;;;
;;Extra Telur;Qty Produksi;;1;2; - ; - ; - ; - ;2; - ;4; - ; - ; - ;2;2; - ; - ; - ;1; - ; - ; - ; - ; - ;3; - ;3; - ; - ;1;4;2;27;14;;;;;;;;;
5Telur Ayam;;Telur Ayam;1;Pcs;1,0;2,0; - ; - ; - ; - ;2,0; - ;4,0; - ; - ; - ;2,0;2,0; - ; - ; - ;1,0; - ; - ; - ; - ; - ;3,0; - ;3,0; - ; - ;1,0;4,0;2,0;27;;;;;;;;;;
;;Extra Nasi;Qty Produksi;; - ; - ; - ;1; - ; - ; - ; - ;1; - ; - ; - ;1; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;3;3;;;;;;;;;
5Nasi Putih Besar - 180 gr;;Nasi Putih Besar - 180 gr;1;Pcs; - ; - ; - ;1,0; - ; - ; - ; - ;1,0; - ; - ; - ;1,0; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;3;540;;;;;;;;;
;;Penjualan Harian Makanan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; - ;;;;;;;;;;
;;;;;50;104;66;40;43;49;58;53;97;47;56;60;45;22;42;71;74;79;72;49;33;66;47;61;75;68;52;65;30;21;30;1.725;;1210;;;;;;;;
;;Es Kopi Susu Sajati;Qty Produksi;;13;35;11;11;15;16;20;18;36;11;17;23;15;8;15;31;22;41;27;5;9;11;19;14;16;28;12;24;5; - ;14;542;399;;;;;;;;;
5Espresso House Blends;;Espresso House Blends;20;Gram;260;700;220;220;300;320;400;360;720;220;340;460;300;160;300;620;440;820;540;100;180;220;380;280;320;560;240;480;100; - ;280;10.840;31.719;17.079;Maharani;;;;;;;
5Gula Aren Cair;;Gula Aren Cair;30;Gram;390;1.050;330;330;450;480;600;540;1.080;330;510;690;450;240;450;930;660;1.230;810;150;270;330;570;420;480;840;360;720;150; - ;420;16.260;;14.640;Sajati;;;;;;;
5Susu Tabung;;Susu Tabung;170;Gram;2.210;5.950;1.870;1.870;2.550;2.720;3.400;3.060;6.120;1.870;2.890;3.910;2.550;1.360;2.550;5.270;3.740;6.970;4.590;850;1.530;1.870;3.230;2.380;2.720;4.760;2.040;4.080;850; - ;2.380;92.140;188.200;9.410;Susu Tabung;;;;;;;
5Es Batu;;Es Batu;55;Gram;715;1.925;605;605;825;880;1.100;990;1.980;605;935;1.265;825;440;825;1.705;1.210;2.255;1.485;275;495;605;1.045;770;880;1.540;660;1.320;275; - ;770;29.810;;178.790;;179;;;;;;
;;Es Kopi Susu Aren;Qty Produksi;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;36.885;;Freshmilk;37;;;;;;
5Espresso House Blends;;Espresso House Blends;20;Gram; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;216;;;;;;
5Gula Aren Cair;;Gula Aren Cair;30;Gram; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;18;;;;;;
5Susu Tabung;;Susu Tabung;170;Gram; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
5Es Batu;;Es Batu;55;Gram; - ; - ; - ; - ;; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ;;;;;;;;;;
;;Es Kopi Susu Machiatto;Qty Produksi;;1;5;4;1;3;6; - ; - ;3;1;2;2; - ; - ;1;3;2;3;3; - ; - ;4;4; - ;8;2;7;6;1; - ;1;73;40;;;;;;;;;
5Espresso House Blends;;Espresso House Blends;20;Gram;20;100;80;20;;120; - ; - ;60;20;40;40; - ; - ;20;60;40;60;60; - ; - ;80;80; - ;160;40;140;120;20; - ;20;1.400;;;;;;;;;;
5Gula Aren Cair;;Gula Aren Cair;30;Gram;30;150;120;30;;180; - ; - ;90;30;60;60; - ; - ;30;90;60;90;90; - ; - ;120;120; - ;240;60;210;180;30; - ;30;2.100;;;;;;;;;;
5Susu Tabung;;Susu Tabung;155;Gram;155;775;620;155;;930; - ; - ;465;155;310;310; - ; - ;155;465;310;465;465; - ; - ;620;620; - ;1.240;310;1.085;930;155; - ;155;10.850;;;;;;;;;;
5Macchiato;;Macchiato;20;Gram;20;100;80;20;;120; - ; - ;60;20;40;40; - ; - ;20;60;40;60;60; - ; - ;80;80; - ;160;40;140;120;20; - ;20;1.400;;;;;;;;;;
5Es Batu;;Es Batu;55;Gram;55;275;220;55;;330; - ; - ;165;55;110;110; - ; - ;55;165;110;165;165; - ; - ;220;220; - ;440;110;385;330;55; - ;55;3.850;;;;;;;;;;
;;Es Long Black  Machiatto;Qty Produksi;;1;3;2; - ; - ;1; - ; - ; - ; - ;1; - ; - ; - ; - ;1;1; - ; - ; - ;1;2; - ; - ;1; - ; - ; - ;2; - ; - ;16;11;;;;;;;;;
5Espresso Arabika;;Espresso Arabika;20;Gram;20;60;40; - ;;20; - ; - ; - ; - ;20; - ; - ; - ; - ;20;20; - ; - ; - ;20;40; - ; - ;20; - ; - ; - ;40; - ; - ;320;;;;;;;;;;
5Macchiato;;Macchiato;25;Gram;25;75;50; - ;;25; - ; - ; - ; - ;25; - ; - ; - ; - ;25;25; - ; - ; - ;25;50; - ; - ;25; - ; - ; - ;50; - ; - ;400;;;;;;;;;;
5Simple Syrup;;Simple Syrup;30;Gram;30;90;60; - ;;30; - ; - ; - ; - ;30; - ; - ; - ; - ;30;30; - ; - ; - ;30;60; - ; - ;30; - ; - ; - ;60; - ; - ;480;;;;;;;;;;
5Air Mineral Aqua;;Air Mineral Aqua;80;ml;80;240;160; - ;;80; - ; - ; - ; - ;80; - ; - ; - ; - ;80;80; - ; - ; - ;80;160; - ; - ;80; - ; - ; - ;160; - ; - ;1.280;;;;;;;;;;
5Es Batu;;Es Batu;120;Gram;120;360;240; - ;;120; - ; - ; - ; - ;120; - ; - ; - ; - ;120;120; - ; - ; - ;120;240; - ; - ;120; - ; - ; - ;240; - ; - ;1.920;;;;;;;;;;
;;Es Kopi Yuzu;Qty Produksi;;1;3;5; - ; - ;1;1;2; - ;1;4;3; - ; - ; - ;4;2;4;3; - ; - ;5; - ;5;2;4;1; - ;2; - ; - ;53;34;;;;;;;;;
5Espresso Arabika;;Espresso Arabika;20;Gram;20;60;100; - ;;20;20;40; - ;20;80;60; - ; - ; - ;80;40;80;60; - ; - ;100; - ;100;40;80;20; - ;40; - ; - ;1.060;;;;;;;;;;
5Simple Syrup;;Simple Syrup;20;Gram;20;60;100; - ;;20;20;40; - ;20;80;60; - ; - ; - ;80;40;80;60; - ; - ;100; - ;100;40;80;20; - ;40; - ; - ;1.060;;;;;;;;;;
5Air Mineral Aqua;;Air Mineral Aqua;80;ml;80;240;400; - ;;80;80;160; - ;80;320;240; - ; - ; - ;320;160;320;240; - ; - ;400; - ;400;160;320;80; - ;160; - ; - ;4.240;;;;;;;;;;
5Yuzu Pulp Syrup;;Yuzu Pulp Syrup;20;Gram;20;60;100; - ;;20;20;40; - ;20;80;60; - ; - ; - ;80;40;80;60; - ; - ;100; - ;100;40;80;20; - ;40; - ; - ;1.060;;;;;;;;;;
5Es Batu;;Es Batu;120;Gram;120;360;600; - ;;120;120;240; - ;120;480;360; - ; - ; - ;480;240;480;360; - ; - ;600; - ;600;240;480;120; - ;240; - ; - ;6.360;;;;;;;;;;
5Dried fruit;;Dried fruit ;1;Pcs;1;3;5; - ;;1;1;2; - ;1;4;3; - ; - ; - ;4;2;4;3; - ; - ;5; - ;5;2;4;1; - ;2; - ; - ;53;;;;;;;;;;
;;Bianconero;Qty Produksi;;1;20;7;3;5;2;1; - ;5;5;5;5;5;3;4;5;8;4;10;10;6;7;2;6;4;7;8;5;3; - ;2;158;114;;;;;;;;;
5Espresso Arabika;;Espresso Arabika;20;Gram;20;400;140;60;;40;20; - ;100;100;100;100;100;60;80;100;160;80;200;200;120;140;40;120;80;140;160;100;60; - ;40;3.060;;;;;;;;;;
5Gula Aren Cair;;Gula Aren Cair;12;Gram;12;240;84;36;;24;12; - ;60;60;60;60;60;36;48;60;96;48;120;120;72;84;24;72;48;84;96;60;36; - ;24;1.836;;;;;;;;;;
5Macchiato;;Macchiato;15;Gram;15;300;105;45;;30;15; - ;75;75;75;75;75;45;60;75;120;60;150;150;90;105;30;90;60;105;120;75;45; - ;30;2.295;;;;;;;;;;
5Cranberries juice;;Cranberries juice;120;Gram;120;2.400;840;360;;240;120; - ;600;600;600;600;600;360;480;600;960;480;1.200;1.200;720;840;240;720;480;840;960;600;360; - ;240;18.360;;;;;;;;;;
5Es Batu;;Es Batu;60;Gram;60;1.200;420;180;;120;60; - ;300;300;300;300;300;180;240;300;480;240;600;600;360;420;120;360;240;420;480;300;180; - ;120;9.180;;;;;;;;;;
5Dried fruit;;Dried fruit ;1;Pcs;1;20;7;3;;2;1; - ;5;5;5;5;5;3;4;5;8;4;10;10;6;7;2;6;4;7;8;5;3; - ;2;153;;;;;;;;;;
;;Nutella Mocha;Qty Produksi;;1;3;1;1;1; - ;2;2;3;3;1;1; - ; - ; - ; - ;2; - ; - ;5; - ;1;1; - ;2; - ;1;5; - ; - ;1;37;26;;;;;;;;;
5Espresso House Blends;;Espresso House Blends;20;Gram;20;60;20;20;; - ;40;40;60;60;20;20; - ; - ; - ; - ;40; - ; - ;100; - ;20;20; - ;40; - ;20;100; - ; - ;20;720;;;;;;;;;;
5Susu Tabung;;Susu Tabung;150;Gram;150;450;150;150;; - ;300;300;450;450;150;150; - ; - ; - ; - ;300; - ; - ;750; - ;150;150; - ;300; - ;150;750; - ; - ;150;5.400;;;;;;;;;;
5Simple Syrup;;Simple Syrup;20;Gram;20;60;20;20;; - ;40;40;60;60;20;20; - ; - ; - ; - ;40; - ; - ;100; - ;20;20; - ;40; - ;20;100; - ; - ;20;720;;;;;;;;;;
5Nutella;;Nutella;20;Gram;20;60;20;20;; - ;40;40;60;60;20;20; - ; - ; - ; - ;40; - ; - ;100; - ;20;20; - ;40; - ;20;100; - ; - ;20;720;;;;;;;;;;
5Es Batu;;Es Batu;55;Gram;55;165;55;55;; - ;110;110;165;165;55;55; - ; - ; - ; - ;110; - ; - ;275; - ;55;55; - ;110; - ;55;275; - ; - ;55;1.980;;;;;;;;;;
;;Caramel Machiatto;Qty Produksi;;4;4;5;1; - ;1;4;3;1; - ; - ;1;2;1; - ; - ;3; - ;2;3;1;5; - ;2;2;3;3;2;1; - ;1;55;36;;;;;;;;;
